,video_id,ratio,emotion
0,7187538299395902762,0.0,anger
1,7187538299395902762,0.7029702970297029,fear
2,7187538299395902762,0.04950495049504951,happy
3,7187538299395902762,0.42574257425742573,sad
4,7187538299395902762,0.0594059405940594,disgust
5,7187538299395902762,0.9108910891089109,surprise
6,7187538299395902762,0.1782178217821782,neutral
7,7129699744925879554,0.0,anger
8,7129699744925879554,0.0847457627118644,fear
9,7129699744925879554,0.1016949152542373,happy
10,7129699744925879554,0.3559322033898305,sad
11,7129699744925879554,0.15254237288135594,disgust
12,7129699744925879554,0.11864406779661017,surprise
13,7129699744925879554,0.4576271186440678,neutral
14,7114088725809777925,0.25,anger
15,7114088725809777925,0.24,fear
16,7114088725809777925,0.21,happy
17,7114088725809777925,0.24,sad
18,7114088725809777925,0.65,disgust
19,7114088725809777925,0.29,surprise
20,7114088725809777925,0.71,neutral
21,7076144169172864299,0.030303030303030304,anger
22,7076144169172864299,0.18181818181818182,fear
23,7076144169172864299,0.2727272727272727,happy
24,7076144169172864299,0.40404040404040403,sad
25,7076144169172864299,0.46464646464646464,disgust
26,7076144169172864299,0.18181818181818182,surprise
27,7076144169172864299,0.797979797979798,neutral
28,6981542616831659270,0.027777777777777776,anger
29,6981542616831659270,0.125,fear
30,6981542616831659270,0.7222222222222222,happy
31,6981542616831659270,0.2361111111111111,sad
32,6981542616831659270,0.0,disgust
33,6981542616831659270,0.6111111111111112,surprise
34,6981542616831659270,0.125,neutral
35,7206371547970407722,0.0,anger
36,7206371547970407722,0.5555555555555556,fear
37,7206371547970407722,0.12962962962962962,happy
38,7206371547970407722,0.6111111111111112,sad
39,7206371547970407722,0.037037037037037035,disgust
40,7206371547970407722,0.7592592592592593,surprise
41,7206371547970407722,0.2777777777777778,neutral
42,7227905103821344042,0.009708737864077669,anger
43,7227905103821344042,0.06796116504854369,fear
44,7227905103821344042,0.04854368932038835,happy
45,7227905103821344042,0.33980582524271846,sad
46,7227905103821344042,0.34951456310679613,disgust
47,7227905103821344042,0.6699029126213593,surprise
48,7227905103821344042,0.5145631067961165,neutral
49,7182239739980958982,0.06862745098039216,anger
50,7182239739980958982,0.5196078431372549,fear
51,7182239739980958982,0.049019607843137254,happy
52,7182239739980958982,0.4803921568627451,sad
53,7182239739980958982,0.46078431372549017,disgust
54,7182239739980958982,0.8235294117647058,surprise
55,7182239739980958982,0.7941176470588235,neutral
56,7105468967698976042,0.15384615384615385,anger
57,7105468967698976042,0.28846153846153844,fear
58,7105468967698976042,0.2692307692307692,happy
59,7105468967698976042,0.23076923076923078,sad
60,7105468967698976042,0.38461538461538464,disgust
61,7105468967698976042,0.46153846153846156,surprise
62,7105468967698976042,0.3076923076923077,neutral
63,7219073048287153413,0.0,anger
64,7219073048287153413,0.045454545454545456,fear
65,7219073048287153413,0.0,happy
66,7219073048287153413,0.0,sad
67,7219073048287153413,0.045454545454545456,disgust
68,7219073048287153413,0.022727272727272728,surprise
69,7219073048287153413,0.022727272727272728,neutral
70,7103547108795501866,0.0,anger
71,7103547108795501866,0.7575757575757576,fear
72,7103547108795501866,0.020202020202020204,happy
73,7103547108795501866,0.9292929292929293,sad
74,7103547108795501866,0.09090909090909091,disgust
75,7103547108795501866,0.696969696969697,surprise
76,7103547108795501866,0.6060606060606061,neutral
77,7226413427470667051,0.0,anger
78,7226413427470667051,0.0,fear
79,7226413427470667051,0.18181818181818182,happy
80,7226413427470667051,0.45454545454545453,sad
81,7226413427470667051,0.022727272727272728,disgust
82,7226413427470667051,0.06818181818181818,surprise
83,7226413427470667051,0.6818181818181818,neutral
84,7215290526906567941,0.0707070707070707,anger
85,7215290526906567941,0.13131313131313133,fear
86,7215290526906567941,0.06060606060606061,happy
87,7215290526906567941,0.20202020202020202,sad
88,7215290526906567941,0.46464646464646464,disgust
89,7215290526906567941,0.6565656565656566,surprise
90,7215290526906567941,0.6161616161616161,neutral
91,7212391209447312682,0.1,anger
92,7212391209447312682,0.5333333333333333,fear
93,7212391209447312682,0.16666666666666666,happy
94,7212391209447312682,0.4,sad
95,7212391209447312682,0.4,disgust
96,7212391209447312682,0.8555555555555555,surprise
97,7212391209447312682,0.5444444444444444,neutral
98,7216750982020189486,0.020618556701030927,anger
99,7216750982020189486,0.3711340206185567,fear
100,7216750982020189486,0.16494845360824742,happy
101,7216750982020189486,0.5257731958762887,sad
102,7216750982020189486,0.1134020618556701,disgust
103,7216750982020189486,0.6701030927835051,surprise
104,7216750982020189486,0.4948453608247423,neutral
105,7211172582744296750,0.2112676056338028,anger
106,7211172582744296750,0.8309859154929577,fear
107,7211172582744296750,0.0,happy
108,7211172582744296750,0.39436619718309857,sad
109,7211172582744296750,0.49295774647887325,disgust
110,7211172582744296750,0.8873239436619719,surprise
111,7211172582744296750,0.30985915492957744,neutral
112,7213312295844236550,0.4444444444444444,anger
113,7213312295844236550,0.23148148148148148,fear
114,7213312295844236550,0.09259259259259259,happy
115,7213312295844236550,0.3333333333333333,sad
116,7213312295844236550,0.7222222222222222,disgust
117,7213312295844236550,0.48148148148148145,surprise
118,7213312295844236550,0.7407407407407407,neutral
119,7075469917625077034,0.0125,anger
120,7075469917625077034,0.3125,fear
121,7075469917625077034,0.1875,happy
122,7075469917625077034,0.4125,sad
123,7075469917625077034,0.2125,disgust
124,7075469917625077034,0.4875,surprise
125,7075469917625077034,0.775,neutral
126,7227193522351246598,0.020202020202020204,anger
127,7227193522351246598,0.5555555555555556,fear
128,7227193522351246598,0.09090909090909091,happy
129,7227193522351246598,0.21212121212121213,sad
130,7227193522351246598,0.13131313131313133,disgust
131,7227193522351246598,0.6262626262626263,surprise
132,7227193522351246598,0.23232323232323232,neutral
133,7193418545542499630,0.1,anger
134,7193418545542499630,0.55,fear
135,7193418545542499630,0.0,happy
136,7193418545542499630,0.25,sad
137,7193418545542499630,0.2,disgust
138,7193418545542499630,0.75,surprise
139,7193418545542499630,0.5,neutral
140,7036790343261506862,0.0,anger
141,7036790343261506862,0.04054054054054054,fear
142,7036790343261506862,0.20270270270270271,happy
143,7036790343261506862,0.13513513513513514,sad
144,7036790343261506862,0.43243243243243246,disgust
145,7036790343261506862,0.08108108108108109,surprise
146,7036790343261506862,0.6081081081081081,neutral
147,7099089382048533766,0.03773584905660377,anger
148,7099089382048533766,0.16981132075471697,fear
149,7099089382048533766,0.27358490566037735,happy
150,7099089382048533766,0.1509433962264151,sad
151,7099089382048533766,0.3018867924528302,disgust
152,7099089382048533766,0.3490566037735849,surprise
153,7099089382048533766,0.44339622641509435,neutral
154,7212693182318906629,0.10344827586206896,anger
155,7212693182318906629,0.13793103448275862,fear
156,7212693182318906629,0.0,happy
157,7212693182318906629,0.5172413793103449,sad
158,7212693182318906629,0.6551724137931034,disgust
159,7212693182318906629,0.3103448275862069,surprise
160,7212693182318906629,0.8275862068965517,neutral
161,7166197472560254213,0.09411764705882353,anger
162,7166197472560254213,0.2235294117647059,fear
163,7166197472560254213,0.058823529411764705,happy
164,7166197472560254213,0.09411764705882353,sad
165,7166197472560254213,0.8941176470588236,disgust
166,7166197472560254213,0.23529411764705882,surprise
167,7166197472560254213,0.9294117647058824,neutral
168,7211114793229569286,0.07936507936507936,anger
169,7211114793229569286,0.07936507936507936,fear
170,7211114793229569286,0.14285714285714285,happy
171,7211114793229569286,0.5396825396825397,sad
172,7211114793229569286,0.36507936507936506,disgust
173,7211114793229569286,0.2698412698412698,surprise
174,7211114793229569286,0.8253968253968254,neutral
175,7194925882870385925,0.015873015873015872,anger
176,7194925882870385925,0.25396825396825395,fear
177,7194925882870385925,0.1111111111111111,happy
178,7194925882870385925,0.2222222222222222,sad
179,7194925882870385925,0.3968253968253968,disgust
180,7194925882870385925,0.23809523809523808,surprise
181,7194925882870385925,0.6190476190476191,neutral
182,7203417189737565446,0.0,anger
183,7203417189737565446,0.2641509433962264,fear
184,7203417189737565446,0.0,happy
185,7203417189737565446,0.3584905660377358,sad
186,7203417189737565446,0.24528301886792453,disgust
187,7203417189737565446,0.39622641509433965,surprise
188,7203417189737565446,0.39622641509433965,neutral
189,7215716180294683946,0.01,anger
190,7215716180294683946,0.17,fear
191,7215716180294683946,0.34,happy
192,7215716180294683946,0.59,sad
193,7215716180294683946,0.15,disgust
194,7215716180294683946,0.33,surprise
195,7215716180294683946,0.77,neutral
196,7208629575893503238,0.02702702702702703,anger
197,7208629575893503238,0.16216216216216217,fear
198,7208629575893503238,0.24324324324324326,happy
199,7208629575893503238,0.08108108108108109,sad
200,7208629575893503238,0.35135135135135137,disgust
201,7208629575893503238,0.21621621621621623,surprise
202,7208629575893503238,0.5405405405405406,neutral
203,7179312232814136582,0.020202020202020204,anger
204,7179312232814136582,0.08080808080808081,fear
205,7179312232814136582,0.010101010101010102,happy
206,7179312232814136582,0.04040404040404041,sad
207,7179312232814136582,0.0707070707070707,disgust
208,7179312232814136582,0.08080808080808081,surprise
209,7179312232814136582,0.1111111111111111,neutral
210,7186962228032179461,0.0,anger
211,7186962228032179461,0.0,fear
212,7186962228032179461,0.0,happy
213,7186962228032179461,0.0,sad
214,7186962228032179461,0.0,disgust
215,7186962228032179461,0.0,surprise
216,7186962228032179461,0.0,neutral
217,7184870884409216302,0.1111111111111111,anger
218,7184870884409216302,0.797979797979798,fear
219,7184870884409216302,0.32323232323232326,happy
220,7184870884409216302,0.30303030303030304,sad
221,7184870884409216302,0.32323232323232326,disgust
222,7184870884409216302,0.6060606060606061,surprise
223,7184870884409216302,0.41414141414141414,neutral
224,7228220133955898670,0.0,anger
225,7228220133955898670,0.13157894736842105,fear
226,7228220133955898670,0.23684210526315788,happy
227,7228220133955898670,0.3684210526315789,sad
228,7228220133955898670,0.02631578947368421,disgust
229,7228220133955898670,0.3157894736842105,surprise
230,7228220133955898670,0.4473684210526316,neutral
231,7216794255778467077,0.020202020202020204,anger
232,7216794255778467077,0.8484848484848485,fear
233,7216794255778467077,0.1717171717171717,happy
234,7216794255778467077,0.25252525252525254,sad
235,7216794255778467077,0.3838383838383838,disgust
236,7216794255778467077,0.8888888888888888,surprise
237,7216794255778467077,0.29292929292929293,neutral
238,7188203481180966149,0.050505050505050504,anger
239,7188203481180966149,0.030303030303030304,fear
240,7188203481180966149,0.37373737373737376,happy
241,7188203481180966149,0.1414141414141414,sad
242,7188203481180966149,0.18181818181818182,disgust
243,7188203481180966149,0.2727272727272727,surprise
244,7188203481180966149,0.24242424242424243,neutral
245,7124338838503279914,0.0,anger
246,7124338838503279914,0.2222222222222222,fear
247,7124338838503279914,0.16666666666666666,happy
248,7124338838503279914,0.3055555555555556,sad
249,7124338838503279914,0.3888888888888889,disgust
250,7124338838503279914,0.3333333333333333,surprise
251,7124338838503279914,0.7777777777777778,neutral
252,7023160107949313286,0.0,anger
253,7023160107949313286,0.7666666666666667,fear
254,7023160107949313286,0.0,happy
255,7023160107949313286,0.7333333333333333,sad
256,7023160107949313286,0.6333333333333333,disgust
257,7023160107949313286,0.8333333333333334,surprise
258,7023160107949313286,0.8666666666666667,neutral
259,7166440973319310634,0.0,anger
260,7166440973319310634,0.022727272727272728,fear
261,7166440973319310634,0.29545454545454547,happy
262,7166440973319310634,0.6704545454545454,sad
263,7166440973319310634,0.17045454545454544,disgust
264,7166440973319310634,0.125,surprise
265,7166440973319310634,0.7727272727272727,neutral
266,7229400596120489243,0.029411764705882353,anger
267,7229400596120489243,0.0,fear
268,7229400596120489243,0.14705882352941177,happy
269,7229400596120489243,0.20588235294117646,sad
270,7229400596120489243,0.4411764705882353,disgust
271,7229400596120489243,0.17647058823529413,surprise
272,7229400596120489243,0.9705882352941176,neutral
273,7217456679254969646,0.0,anger
274,7217456679254969646,0.0,fear
275,7217456679254969646,0.0,happy
276,7217456679254969646,0.010101010101010102,sad
277,7217456679254969646,0.050505050505050504,disgust
278,7217456679254969646,0.0707070707070707,surprise
279,7217456679254969646,0.0707070707070707,neutral
280,7098279023851097349,0.0,anger
281,7098279023851097349,0.10638297872340426,fear
282,7098279023851097349,0.5957446808510638,happy
283,7098279023851097349,0.5106382978723404,sad
284,7098279023851097349,0.0,disgust
285,7098279023851097349,0.2553191489361702,surprise
286,7098279023851097349,0.3617021276595745,neutral
287,7214550605703154990,0.054945054945054944,anger
288,7214550605703154990,0.1978021978021978,fear
289,7214550605703154990,0.4725274725274725,happy
290,7214550605703154990,0.12087912087912088,sad
291,7214550605703154990,0.2087912087912088,disgust
292,7214550605703154990,0.4945054945054945,surprise
293,7214550605703154990,0.2967032967032967,neutral
294,7203801246791159045,0.0,anger
295,7203801246791159045,0.45454545454545453,fear
296,7203801246791159045,0.0,happy
297,7203801246791159045,0.09090909090909091,sad
298,7203801246791159045,0.9090909090909091,disgust
299,7203801246791159045,0.7272727272727273,surprise
300,7203801246791159045,1.0,neutral
301,7203842024091569450,0.07462686567164178,anger
302,7203842024091569450,0.13432835820895522,fear
303,7203842024091569450,0.2537313432835821,happy
304,7203842024091569450,0.13432835820895522,sad
305,7203842024091569450,0.3283582089552239,disgust
306,7203842024091569450,0.31343283582089554,surprise
307,7203842024091569450,0.47761194029850745,neutral
308,7124357659771505966,0.0,anger
309,7124357659771505966,0.07142857142857142,fear
310,7124357659771505966,0.03571428571428571,happy
311,7124357659771505966,0.25,sad
312,7124357659771505966,0.5535714285714286,disgust
313,7124357659771505966,0.07142857142857142,surprise
314,7124357659771505966,0.6428571428571429,neutral
315,7165250744172465454,0.15517241379310345,anger
316,7165250744172465454,0.41379310344827586,fear
317,7165250744172465454,0.7413793103448276,happy
318,7165250744172465454,0.6896551724137931,sad
319,7165250744172465454,0.017241379310344827,disgust
320,7165250744172465454,0.05172413793103448,surprise
321,7165250744172465454,0.08620689655172414,neutral
322,7166668047367834886,0.0,anger
323,7166668047367834886,0.32323232323232326,fear
324,7166668047367834886,0.030303030303030304,happy
325,7166668047367834886,0.1919191919191919,sad
326,7166668047367834886,0.7171717171717171,disgust
327,7166668047367834886,0.5757575757575758,surprise
328,7166668047367834886,0.8888888888888888,neutral
329,7224520969040284955,0.57,anger
330,7224520969040284955,0.54,fear
331,7224520969040284955,0.02,happy
332,7224520969040284955,0.33,sad
333,7224520969040284955,0.83,disgust
334,7224520969040284955,0.68,surprise
335,7224520969040284955,0.78,neutral
336,7225441925086645546,0.08695652173913043,anger
337,7225441925086645546,0.43478260869565216,fear
338,7225441925086645546,0.043478260869565216,happy
339,7225441925086645546,0.21739130434782608,sad
340,7225441925086645546,0.08695652173913043,disgust
341,7225441925086645546,0.8695652173913043,surprise
342,7225441925086645546,0.17391304347826086,neutral
343,7222437628287814958,0.009708737864077669,anger
344,7222437628287814958,0.5048543689320388,fear
345,7222437628287814958,0.06796116504854369,happy
346,7222437628287814958,0.5631067961165048,sad
347,7222437628287814958,0.08737864077669903,disgust
348,7222437628287814958,0.8155339805825242,surprise
349,7222437628287814958,0.4077669902912621,neutral
350,7212287843815656710,0.0,anger
351,7212287843815656710,0.3181818181818182,fear
352,7212287843815656710,0.19696969696969696,happy
353,7212287843815656710,0.13636363636363635,sad
354,7212287843815656710,0.3484848484848485,disgust
355,7212287843815656710,0.5151515151515151,surprise
356,7212287843815656710,0.5303030303030303,neutral
357,7186727451723058433,0.0,anger
358,7186727451723058433,0.0,fear
359,7186727451723058433,0.09375,happy
360,7186727451723058433,0.3125,sad
361,7186727451723058433,0.640625,disgust
362,7186727451723058433,0.03125,surprise
363,7186727451723058433,0.6875,neutral
364,7207593836858641710,0.031746031746031744,anger
365,7207593836858641710,0.06349206349206349,fear
366,7207593836858641710,0.3492063492063492,happy
367,7207593836858641710,0.5714285714285714,sad
368,7207593836858641710,0.2222222222222222,disgust
369,7207593836858641710,0.09523809523809523,surprise
370,7207593836858641710,0.7619047619047619,neutral
371,7219098807437397291,0.10606060606060606,anger
372,7219098807437397291,0.8181818181818182,fear
373,7219098807437397291,0.13636363636363635,happy
374,7219098807437397291,0.5151515151515151,sad
375,7219098807437397291,0.3181818181818182,disgust
376,7219098807437397291,0.7121212121212122,surprise
377,7219098807437397291,0.3787878787878788,neutral
378,7215712700905573678,0.05102040816326531,anger
379,7215712700905573678,0.3673469387755102,fear
380,7215712700905573678,0.5408163265306123,happy
381,7215712700905573678,0.1836734693877551,sad
382,7215712700905573678,0.061224489795918366,disgust
383,7215712700905573678,0.5612244897959183,surprise
384,7215712700905573678,0.14285714285714285,neutral
385,7220512664575986990,0.0,anger
386,7220512664575986990,0.23529411764705882,fear
387,7220512664575986990,0.058823529411764705,happy
388,7220512664575986990,0.5294117647058824,sad
389,7220512664575986990,0.8235294117647058,disgust
390,7220512664575986990,0.29411764705882354,surprise
391,7220512664575986990,0.8823529411764706,neutral
392,7221623735885909291,0.15714285714285714,anger
393,7221623735885909291,0.3,fear
394,7221623735885909291,0.2571428571428571,happy
395,7221623735885909291,0.11428571428571428,sad
396,7221623735885909291,0.1,disgust
397,7221623735885909291,0.5142857142857142,surprise
398,7221623735885909291,0.2571428571428571,neutral
399,7184531560874380549,0.050505050505050504,anger
400,7184531560874380549,0.12121212121212122,fear
401,7184531560874380549,0.06060606060606061,happy
402,7184531560874380549,0.31313131313131315,sad
403,7184531560874380549,0.47474747474747475,disgust
404,7184531560874380549,0.2222222222222222,surprise
405,7184531560874380549,0.8383838383838383,neutral
406,7218032675850849582,0.03571428571428571,anger
407,7218032675850849582,0.17857142857142858,fear
408,7218032675850849582,0.03571428571428571,happy
409,7218032675850849582,0.3392857142857143,sad
410,7218032675850849582,0.375,disgust
411,7218032675850849582,0.6785714285714286,surprise
412,7218032675850849582,0.7857142857142857,neutral
413,7236499890820468011,0.21978021978021978,anger
414,7236499890820468011,0.7252747252747253,fear
415,7236499890820468011,0.04395604395604396,happy
416,7236499890820468011,0.12087912087912088,sad
417,7236499890820468011,0.27472527472527475,disgust
418,7236499890820468011,0.8901098901098901,surprise
419,7236499890820468011,0.24175824175824176,neutral
420,6990818542262226181,0.01680672268907563,anger
421,6990818542262226181,0.44537815126050423,fear
422,6990818542262226181,0.08403361344537816,happy
423,6990818542262226181,0.3865546218487395,sad
424,6990818542262226181,0.8403361344537815,disgust
425,6990818542262226181,0.47058823529411764,surprise
426,6990818542262226181,0.8823529411764706,neutral
427,7120552024994893061,0.050505050505050504,anger
428,7120552024994893061,0.40404040404040403,fear
429,7120552024994893061,0.050505050505050504,happy
430,7120552024994893061,0.42424242424242425,sad
431,7120552024994893061,0.5454545454545454,disgust
432,7120552024994893061,0.6262626262626263,surprise
433,7120552024994893061,0.6565656565656566,neutral
434,7070296993783942443,0.0,anger
435,7070296993783942443,0.44554455445544555,fear
436,7070296993783942443,0.13861386138613863,happy
437,7070296993783942443,0.2079207920792079,sad
438,7070296993783942443,0.18811881188118812,disgust
439,7070296993783942443,0.7524752475247525,surprise
440,7070296993783942443,0.5544554455445545,neutral
441,7127371121778806022,0.00980392156862745,anger
442,7127371121778806022,0.1568627450980392,fear
443,7127371121778806022,0.14705882352941177,happy
444,7127371121778806022,0.2549019607843137,sad
445,7127371121778806022,0.16666666666666666,disgust
446,7127371121778806022,0.23529411764705882,surprise
447,7127371121778806022,0.46078431372549017,neutral
448,7158171415798336814,0.26262626262626265,anger
449,7158171415798336814,0.47474747474747475,fear
450,7158171415798336814,0.37373737373737376,happy
451,7158171415798336814,0.1111111111111111,sad
452,7158171415798336814,0.08080808080808081,disgust
453,7158171415798336814,0.6666666666666666,surprise
454,7158171415798336814,0.1919191919191919,neutral
455,7141347073915374853,0.0,anger
456,7141347073915374853,0.0,fear
457,7141347073915374853,0.0,happy
458,7141347073915374853,0.0,sad
459,7141347073915374853,0.0,disgust
460,7141347073915374853,0.03125,surprise
461,7141347073915374853,0.03125,neutral
462,7102205817524555054,0.025,anger
463,7102205817524555054,0.175,fear
464,7102205817524555054,0.25,happy
465,7102205817524555054,0.6,sad
466,7102205817524555054,0.1,disgust
467,7102205817524555054,0.125,surprise
468,7102205817524555054,0.575,neutral
469,7124817228926602538,0.0379746835443038,anger
470,7124817228926602538,0.6708860759493671,fear
471,7124817228926602538,0.2911392405063291,happy
472,7124817228926602538,0.5443037974683544,sad
473,7124817228926602538,0.3670886075949367,disgust
474,7124817228926602538,0.46835443037974683,surprise
475,7124817228926602538,0.4810126582278481,neutral
476,7070162913067109674,0.22023809523809523,anger
477,7070162913067109674,0.23214285714285715,fear
478,7070162913067109674,0.30357142857142855,happy
479,7070162913067109674,0.48214285714285715,sad
480,7070162913067109674,0.35119047619047616,disgust
481,7070162913067109674,0.4107142857142857,surprise
482,7070162913067109674,0.5476190476190477,neutral
483,7125517181231582510,0.0,anger
484,7125517181231582510,0.11494252873563218,fear
485,7125517181231582510,0.08045977011494253,happy
486,7125517181231582510,0.41379310344827586,sad
487,7125517181231582510,0.39080459770114945,disgust
488,7125517181231582510,0.41379310344827586,surprise
489,7125517181231582510,0.8505747126436781,neutral
490,7179670529115196677,0.03636363636363636,anger
491,7179670529115196677,0.4909090909090909,fear
492,7179670529115196677,0.39090909090909093,happy
493,7179670529115196677,0.2818181818181818,sad
494,7179670529115196677,0.08181818181818182,disgust
495,7179670529115196677,0.6,surprise
496,7179670529115196677,0.20909090909090908,neutral
497,7131089775624211755,0.0,anger
498,7131089775624211755,0.06451612903225806,fear
499,7131089775624211755,0.0967741935483871,happy
500,7131089775624211755,0.41935483870967744,sad
501,7131089775624211755,0.6451612903225806,disgust
502,7131089775624211755,0.4838709677419355,surprise
503,7131089775624211755,0.9354838709677419,neutral
504,7143315233795411206,0.020202020202020204,anger
505,7143315233795411206,0.31313131313131315,fear
506,7143315233795411206,0.4444444444444444,happy
507,7143315233795411206,0.1717171717171717,sad
508,7143315233795411206,0.0707070707070707,disgust
509,7143315233795411206,0.5252525252525253,surprise
510,7143315233795411206,0.23232323232323232,neutral
511,7210487841732840746,0.012195121951219513,anger
512,7210487841732840746,0.24390243902439024,fear
513,7210487841732840746,0.08536585365853659,happy
514,7210487841732840746,0.21951219512195122,sad
515,7210487841732840746,0.6585365853658537,disgust
516,7210487841732840746,0.573170731707317,surprise
517,7210487841732840746,0.8780487804878049,neutral
518,7233353126437211394,0.31,anger
519,7233353126437211394,0.09,fear
520,7233353126437211394,0.07,happy
521,7233353126437211394,0.25,sad
522,7233353126437211394,0.6,disgust
523,7233353126437211394,0.34,surprise
524,7233353126437211394,0.61,neutral
525,7207173046430354734,0.00980392156862745,anger
526,7207173046430354734,0.3235294117647059,fear
527,7207173046430354734,0.13725490196078433,happy
528,7207173046430354734,0.29411764705882354,sad
529,7207173046430354734,0.28431372549019607,disgust
530,7207173046430354734,0.7156862745098039,surprise
531,7207173046430354734,0.5784313725490197,neutral
532,7228996938388049198,0.0,anger
533,7228996938388049198,0.25,fear
534,7228996938388049198,0.0,happy
535,7228996938388049198,0.08333333333333333,sad
536,7228996938388049198,0.16666666666666666,disgust
537,7228996938388049198,0.4166666666666667,surprise
538,7228996938388049198,0.4166666666666667,neutral
539,7214606448704179498,0.05102040816326531,anger
540,7214606448704179498,0.22448979591836735,fear
541,7214606448704179498,0.05102040816326531,happy
542,7214606448704179498,0.1836734693877551,sad
543,7214606448704179498,0.29591836734693877,disgust
544,7214606448704179498,0.21428571428571427,surprise
545,7214606448704179498,0.42857142857142855,neutral
546,7175605719482338602,0.14754098360655737,anger
547,7175605719482338602,0.13114754098360656,fear
548,7175605719482338602,0.14754098360655737,happy
549,7175605719482338602,0.2459016393442623,sad
550,7175605719482338602,0.5081967213114754,disgust
551,7175605719482338602,0.18032786885245902,surprise
552,7175605719482338602,0.8360655737704918,neutral
553,7190488588470078763,0.37142857142857144,anger
554,7190488588470078763,0.6666666666666666,fear
555,7190488588470078763,0.24761904761904763,happy
556,7190488588470078763,0.10476190476190476,sad
557,7190488588470078763,0.45714285714285713,disgust
558,7190488588470078763,0.780952380952381,surprise
559,7190488588470078763,0.42857142857142855,neutral
